bib_id	sequence	mrcfield	dz	rawfield
8839359	X42	651	http://id.loc.gov/authorities/subjects/sh85041291	=651  \0$aEgypt$xHistory$y640-1250.$0http://id.loc.gov/authorities/subjects/sh85041291
8839359	X43	651	http://id.loc.gov/authorities/subjects/sh85131701	=651  \0$aSyria$xHistory$y750-1260.$0http://id.loc.gov/authorities/subjects/sh85131701
8839359	X43	651	http://id.loc.gov/authorities/subjects/sh85131701	=651  \0$aSyria$xHistory$y750-1260.$0http://id.loc.gov/authorities/subjects/sh85131701
8839359	X44	651	http://id.worldcat.org/fast/fst01208755	=651  \7$aEgypt.$2fast$0http://id.worldcat.org/fast/fst01208755$0http://id.loc.gov/authorities/names/n80061791
8839359	X44	651	http://id.loc.gov/authorities/names/n80061791	=651  \7$aEgypt.$2fast$0http://id.worldcat.org/fast/fst01208755$0http://id.loc.gov/authorities/names/n80061791
8839359	X44	651	http://id.worldcat.org/fast/fst01208755	=651  \7$aEgypt.$2fast$0http://id.worldcat.org/fast/fst01208755$0http://id.loc.gov/authorities/names/n80061791
8839359	X44	651	http://id.loc.gov/authorities/names/n80061791	=651  \7$aEgypt.$2fast$0http://id.worldcat.org/fast/fst01208755$0http://id.loc.gov/authorities/names/n80061791
8839359	X45	651	http://id.worldcat.org/fast/fst01208757	=651  \7$aSyria.$2fast$0http://id.worldcat.org/fast/fst01208757$0http://id.loc.gov/authorities/names/n80061798
8839359	X45	651	http://id.loc.gov/authorities/names/n80061798	=651  \7$aSyria.$2fast$0http://id.worldcat.org/fast/fst01208757$0http://id.loc.gov/authorities/names/n80061798
8839359	X45	651	http://id.worldcat.org/fast/fst01208757	=651  \7$aSyria.$2fast$0http://id.worldcat.org/fast/fst01208757$0http://id.loc.gov/authorities/names/n80061798
8839359	X45	651	http://id.loc.gov/authorities/names/n80061798	=651  \7$aSyria.$2fast$0http://id.worldcat.org/fast/fst01208757$0http://id.loc.gov/authorities/names/n80061798
8839359	X46	655	http://id.loc.gov/authorities/subjects/sh93007047	=655  \0$aElectronic books.$0http://id.loc.gov/authorities/subjects/sh93007047
8839359	X46	655	http://id.loc.gov/authorities/subjects/sh93007047	=655  \0$aElectronic books.$0http://id.loc.gov/authorities/subjects/sh93007047
8839359	X47	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory.$2fast$0http://id.worldcat.org/fast/fst01411628
8839359	X47	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory.$2fast$0http://id.worldcat.org/fast/fst01411628
8839359	X50	830	http://id.loc.gov/authorities/names/n00000270	=830  \0$aConjunctions of religion & power in the medieval past.$0http://id.loc.gov/authorities/names/n00000270
8839359	X50	830	http://id.loc.gov/authorities/names/n00000270	=830  \0$aConjunctions of religion & power in the medieval past.$0http://id.loc.gov/authorities/names/n00000270
8854792	X15	100	http://id.loc.gov/authorities/names/no2014113204	=100  1\$aLamichhane, Kamal,$eauthor.$0http://id.loc.gov/authorities/names/no2014113204$0http://viaf.org/viaf/310628141
8854792	X15	100	http://viaf.org/viaf/310628141	=100  1\$aLamichhane, Kamal,$eauthor.$0http://id.loc.gov/authorities/names/no2014113204$0http://viaf.org/viaf/310628141
8854792	X28	650	http://id.worldcat.org/fast/fst01057245	=650  \7$aPeople with disabilities.$2fast$0http://id.worldcat.org/fast/fst01057245
8854792	X29	650	http://id.worldcat.org/fast/fst01057265	=650  \7$aPeople with disabilities$xEducation.$2fast$0http://id.worldcat.org/fast/fst01057265
8854792	X30	650	http://id.worldcat.org/fast/fst01057275	=650  \7$aPeople with disabilities$xEmployment.$2fast$0http://id.worldcat.org/fast/fst01057275
8854792	X31	651	http://id.worldcat.org/fast/fst01240495	=651  \7$aAsia.$2fast$0http://id.worldcat.org/fast/fst01240495$0http://id.loc.gov/authorities/subjects/sh85008606
8854792	X31	651	http://id.loc.gov/authorities/subjects/sh85008606	=651  \7$aAsia.$2fast$0http://id.worldcat.org/fast/fst01240495$0http://id.loc.gov/authorities/subjects/sh85008606
8856732	X32	651	http://id.loc.gov/authorities/subjects/sh2008116978	=651  \0$aSoutheast Asia$xEconomic conditions.$0http://id.loc.gov/authorities/subjects/sh2008116978
8856732	X33	650	http://id.worldcat.org/fast/fst00901785	=650  \7$aEconomic development.$2fast$0http://id.worldcat.org/fast/fst00901785
8856732	X34	650	http://id.worldcat.org/fast/fst00901974	=650  \7$aEconomic history.$2fast$0http://id.worldcat.org/fast/fst00901974
8856732	X35	651	http://id.worldcat.org/fast/fst01240499	=651  \7$aSoutheast Asia.$2fast$0http://id.worldcat.org/fast/fst01240499$0http://id.loc.gov/authorities/subjects/sh85008627
8856732	X35	651	http://id.loc.gov/authorities/subjects/sh85008627	=651  \7$aSoutheast Asia.$2fast$0http://id.worldcat.org/fast/fst01240499$0http://id.loc.gov/authorities/subjects/sh85008627
8856732	X36	700	http://id.loc.gov/authorities/names/n92111891	=700  1\$aCoxhead, Ian A.,$eeditor.$0http://id.loc.gov/authorities/names/n92111891$0http://viaf.org/viaf/35398148
8856732	X36	700	http://viaf.org/viaf/35398148	=700  1\$aCoxhead, Ian A.,$eeditor.$0http://id.loc.gov/authorities/names/n92111891$0http://viaf.org/viaf/35398148
8856732	X37	700	http://viaf.org/viaf/106346456	=700  12$iContainer of (work):$aWilliamson, Jeffrey G.,$d1935-$tCommodity export, growth and distribution connection in Southeast Asia, 1500-1940.$0http://viaf.org/viaf/106346456
8856732	X38	830	http://id.loc.gov/authorities/names/no2010086841	=830  \0$aRoutledge handbooks.$0http://id.loc.gov/authorities/names/no2010086841
8857903	X18	100	http://viaf.org/viaf/310626288	=100  1\$aWellen, Kathryn Anderson,$eauthor.$0http://viaf.org/viaf/310626288
8857903	X31	650	http://id.worldcat.org/fast/fst00908690	=650  \7$aEmigration and immigration.$2fast$0http://id.worldcat.org/fast/fst00908690
8857903	X32	650	http://id.worldcat.org/fast/fst01919741	=650  \7$aPolitics and government$2fast$0http://id.worldcat.org/fast/fst01919741
8857903	X33	651	http://id.worldcat.org/fast/fst01338024	=651  \7$aIndonesia$zWajo (Kabupaten)$2fast$0http://id.worldcat.org/fast/fst01338024
8861597	X14	100	http://id.loc.gov/authorities/names/n78092006	=100  1\$aAdas, Michael,$d1943-$eauthor.$0http://id.loc.gov/authorities/names/n78092006$0http://viaf.org/viaf/109128777
8861597	X14	100	http://viaf.org/viaf/109128777	=100  1\$aAdas, Michael,$d1943-$eauthor.$0http://id.loc.gov/authorities/names/n78092006$0http://viaf.org/viaf/109128777
8861597	X26	650	http://id.loc.gov/authorities/subjects/sh2009102782	=650  \0$aTechnology$xHistory.$0http://id.loc.gov/authorities/subjects/sh2009102782
8861597	X27	650	http://id.loc.gov/authorities/subjects/sh85133166	=650  \0$aTechnology$xPhilosophy.$0http://id.loc.gov/authorities/subjects/sh85133166
8861597	X28	650	http://id.worldcat.org/fast/fst01145078	=650  \7$aTechnology.$2fast$0http://id.worldcat.org/fast/fst01145078
8861597	X29	650	http://id.worldcat.org/fast/fst01145171	=650  \7$aTechnology$xPhilosophy.$2fast$0http://id.worldcat.org/fast/fst01145171
8861597	X30	650	http://d-nb.info/gnd/4059252-2	=650  \7$aTechnischer Fortschritt.$0http://d-nb.info/gnd/4059252-2$2gnd
8861597	X31	651	http://d-nb.info/gnd/4015701-5	=651  \7$aEuropa.$0http://d-nb.info/gnd/4015701-5$2gnd
8861597	X32	651	http://d-nb.info/gnd/4003217-6	=651  \7$aAsien.$0http://d-nb.info/gnd/4003217-6$2gnd
8861597	X33	651	http://d-nb.info/gnd/4000695-5	=651  \7$aAfrika.$0http://d-nb.info/gnd/4000695-5$2gnd
8861597	X34	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory.$2fast$0http://id.worldcat.org/fast/fst01411628
8861602	X14	100	http://id.loc.gov/authorities/names/n83163550	=100  1\$aNichols, Mary P.,$eauthor.$0http://id.loc.gov/authorities/names/n83163550$0http://viaf.org/viaf/35832908
8861602	X14	100	http://viaf.org/viaf/35832908	=100  1\$aNichols, Mary P.,$eauthor.$0http://id.loc.gov/authorities/names/n83163550$0http://viaf.org/viaf/35832908
8861602	X24	600	http://id.loc.gov/authorities/names/n79021175	=600  00$aThucydides$xPolitical and social views.$0http://id.loc.gov/authorities/names/n79021175$0http://viaf.org/viaf/95161463
8861602	X24	600	http://viaf.org/viaf/95161463	=600  00$aThucydides$xPolitical and social views.$0http://id.loc.gov/authorities/names/n79021175$0http://viaf.org/viaf/95161463
8861602	X25	600	http://id.loc.gov/authorities/names/n79078194	=600  00$aThucydides.$tHistory of the Peloponnesian War.$0http://id.loc.gov/authorities/names/n79078194$0http://viaf.org/viaf/95161463
8861602	X25	600	http://viaf.org/viaf/95161463	=600  00$aThucydides.$tHistory of the Peloponnesian War.$0http://id.loc.gov/authorities/names/n79078194$0http://viaf.org/viaf/95161463
8861602	X26	650	http://id.loc.gov/authorities/subjects/sh85076480	=650  \0$aLiberty.$0http://id.loc.gov/authorities/subjects/sh85076480
8861602	X27	600	http://id.worldcat.org/fast/fst00031624	=600  07$aThucydides.$2fast$0http://id.worldcat.org/fast/fst00031624$0http://viaf.org/viaf/95161463
8861602	X27	600	http://viaf.org/viaf/95161463	=600  07$aThucydides.$2fast$0http://id.worldcat.org/fast/fst00031624$0http://viaf.org/viaf/95161463
8861602	X28	630	http://id.worldcat.org/fast/fst01356140	=630  07$aHistory of the Peloponnesian War (Thucydides)$2fast$0http://id.worldcat.org/fast/fst01356140
8861602	X29	650	http://id.worldcat.org/fast/fst00997251	=650  \7$aLiberty.$2fast$0http://id.worldcat.org/fast/fst00997251
8861602	X30	650	http://id.worldcat.org/fast/fst01353986	=650  \7$aPolitical and social views.$2fast$0http://id.worldcat.org/fast/fst01353986
8861605	X15	100	http://id.loc.gov/authorities/names/n99001065	=100  1\$aStradling, David,$eauthor.$0http://id.loc.gov/authorities/names/n99001065$0http://viaf.org/viaf/63334136
8861605	X15	100	http://viaf.org/viaf/63334136	=100  1\$aStradling, David,$eauthor.$0http://id.loc.gov/authorities/names/n99001065$0http://viaf.org/viaf/63334136
8861605	X30	600	http://id.loc.gov/authorities/names/n50010408	=600  10$aStokes, Carl.$0http://id.loc.gov/authorities/names/n50010408$0http://viaf.org/viaf/79496871
8861605	X30	600	http://viaf.org/viaf/79496871	=600  10$aStokes, Carl.$0http://id.loc.gov/authorities/names/n50010408$0http://viaf.org/viaf/79496871
8861605	X31	600	http://id.worldcat.org/fast/fst00003075	=600  17$aStokes, Carl.$2fast$0http://id.worldcat.org/fast/fst00003075$0http://viaf.org/viaf/79496871
8861605	X31	600	http://viaf.org/viaf/79496871	=600  17$aStokes, Carl.$2fast$0http://id.worldcat.org/fast/fst00003075$0http://viaf.org/viaf/79496871
8861605	X32	650	http://id.worldcat.org/fast/fst00862209	=650  \7$aCity planning$xEnvironmental aspects.$2fast$0http://id.worldcat.org/fast/fst00862209
8861605	X33	650	http://id.worldcat.org/fast/fst00870829	=650  \7$aCommunity development$xEnvironmental aspects.$2fast$0http://id.worldcat.org/fast/fst00870829
8861605	X34	650	http://id.worldcat.org/fast/fst00901476	=650  \7$aEcology.$2fast$0http://id.worldcat.org/fast/fst00901476
8861605	X35	650	http://id.worldcat.org/fast/fst01919741	=650  \7$aPolitics and government$2fast$0http://id.worldcat.org/fast/fst01919741
8861605	X36	650	http://id.worldcat.org/fast/fst01162550	=650  \7$aUrban renewal$xEnvironmental aspects.$2fast$0http://id.worldcat.org/fast/fst01162550
8861605	X37	651	http://id.worldcat.org/fast/fst01205966	=651  \7$aOhio$zCleveland.$2fast$0http://id.worldcat.org/fast/fst01205966
8861605	X39	700	http://id.loc.gov/authorities/names/no2014103526	=700  1\$aStradling, Richard,$eauthor.$0http://id.loc.gov/authorities/names/no2014103526$0http://viaf.org/viaf/4991546
8861605	X39	700	http://viaf.org/viaf/4991546	=700  1\$aStradling, Richard,$eauthor.$0http://id.loc.gov/authorities/names/no2014103526$0http://viaf.org/viaf/4991546
8861643	X18	100	http://id.loc.gov/authorities/names/n90635268	=100  1\$aBitel, Lisa M.,$d1958-$eauthor.$0http://id.loc.gov/authorities/names/n90635268$0http://viaf.org/viaf/97680461
8861643	X18	100	http://viaf.org/viaf/97680461	=100  1\$aBitel, Lisa M.,$d1958-$eauthor.$0http://id.loc.gov/authorities/names/n90635268$0http://viaf.org/viaf/97680461
8861643	X28	600	http://id.loc.gov/authorities/names/n81018544	=600  00$aMary,$cBlessed Virgin, Saint$xApparitions and miracles$zMojave Desert.$0http://id.loc.gov/authorities/names/n81018544$0http://viaf.org/viaf/52482731
8861643	X28	600	http://viaf.org/viaf/52482731	=600  00$aMary,$cBlessed Virgin, Saint$xApparitions and miracles$zMojave Desert.$0http://id.loc.gov/authorities/names/n81018544$0http://viaf.org/viaf/52482731
8861643	X29	600	http://id.worldcat.org/fast/fst00068107	=600  07$aMary,$cBlessed Virgin, Saint.$2fast$0http://id.worldcat.org/fast/fst00068107$0http://viaf.org/viaf/52482731
8861643	X29	600	http://viaf.org/viaf/52482731	=600  07$aMary,$cBlessed Virgin, Saint.$2fast$0http://id.worldcat.org/fast/fst00068107$0http://viaf.org/viaf/52482731
8861643	X30	650	http://id.worldcat.org/fast/fst00811524	=650  \7$aApparitions.$2fast$0http://id.worldcat.org/fast/fst00811524
8861643	X31	651	http://id.worldcat.org/fast/fst01759349	=651  \7$aUnited States$zMojave Desert.$2fast$0http://id.worldcat.org/fast/fst01759349
8861643	X32	700	http://id.loc.gov/authorities/names/n2001003244	=700  1\$aGainer, Matt,$eillustrator.$0http://id.loc.gov/authorities/names/n2001003244$0http://viaf.org/viaf/41180177
8861643	X32	700	http://viaf.org/viaf/41180177	=700  1\$aGainer, Matt,$eillustrator.$0http://id.loc.gov/authorities/names/n2001003244$0http://viaf.org/viaf/41180177
8861805	X35	650	http://id.worldcat.org/fast/fst00976984	=650  \7$aInternational law.$2fast$0http://id.worldcat.org/fast/fst00976984
8861805	X36	651	http://id.worldcat.org/fast/fst01244526	=651  \7$aSouth China Sea.$2fast$0http://id.worldcat.org/fast/fst01244526$0http://id.loc.gov/authorities/subjects/sh85125572
8861805	X36	651	http://id.loc.gov/authorities/subjects/sh85125572	=651  \7$aSouth China Sea.$2fast$0http://id.worldcat.org/fast/fst01244526$0http://id.loc.gov/authorities/subjects/sh85125572
8861805	X37	700	http://id.loc.gov/authorities/names/n84002971	=700  1\$aBuszynski, Leszek,$eeditor.$0http://id.loc.gov/authorities/names/n84002971$0http://viaf.org/viaf/34540764
8861805	X37	700	http://viaf.org/viaf/34540764	=700  1\$aBuszynski, Leszek,$eeditor.$0http://id.loc.gov/authorities/names/n84002971$0http://viaf.org/viaf/34540764
8861805	X38	700	http://id.loc.gov/authorities/names/no2011074149	=700  1\$aRoberts, Christopher B.,$eeditor.$0http://id.loc.gov/authorities/names/no2011074149$0http://viaf.org/viaf/170932902
8861805	X38	700	http://viaf.org/viaf/170932902	=700  1\$aRoberts, Christopher B.,$eeditor.$0http://id.loc.gov/authorities/names/no2011074149$0http://viaf.org/viaf/170932902
8861805	X39	700	http://viaf.org/viaf/34540764	=700  12$iContains (work):$aBuszynski, Leszek.$tOrigins and development of the South China Sea maritime dispute.$0http://viaf.org/viaf/34540764
8862032	X16	100	http://id.loc.gov/authorities/names/no2014099798	=100  1\$aMarr, Matthew D.,$d1971-$eauthor.$0http://id.loc.gov/authorities/names/no2014099798$0http://viaf.org/viaf/309854914
8862032	X16	100	http://viaf.org/viaf/309854914	=100  1\$aMarr, Matthew D.,$d1971-$eauthor.$0http://id.loc.gov/authorities/names/no2014099798$0http://viaf.org/viaf/309854914
8862032	X32	650	http://id.worldcat.org/fast/fst00959479	=650  \7$aHomeless persons$xServices for.$2fast$0http://id.worldcat.org/fast/fst00959479
8862032	X33	650	http://id.worldcat.org/fast/fst00959545	=650  \7$aHomelessness.$2fast$0http://id.worldcat.org/fast/fst00959545
8862032	X34	650	http://id.worldcat.org/fast/fst01115772	=650  \7$aShelters for the homeless.$2fast$0http://id.worldcat.org/fast/fst01115772
8862032	X35	651	http://id.worldcat.org/fast/fst01204540	=651  \7$aCalifornia$zLos Angeles.$2fast$0http://id.worldcat.org/fast/fst01204540
8862032	X36	651	http://id.worldcat.org/fast/fst01204835	=651  \7$aJapan$zTokyo.$2fast$0http://id.worldcat.org/fast/fst01204835
8862033	X18	100	http://id.loc.gov/authorities/names/no2014113249	=100  1\$aBall, Susan C.,$d1957-$eauthor.$0http://id.loc.gov/authorities/names/no2014113249$0http://viaf.org/viaf/310628181
8862033	X18	100	http://viaf.org/viaf/310628181	=100  1\$aBall, Susan C.,$d1957-$eauthor.$0http://id.loc.gov/authorities/names/no2014113249$0http://viaf.org/viaf/310628181
8862033	X29	655	http://id.nlm.nih.gov/mesh/D062210	=655  \2$aPersonal Narratives$0http://id.nlm.nih.gov/mesh/D062210
8862033	X30	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory.$2fast$0http://id.worldcat.org/fast/fst01411628
8862033	X31	650	http://id.nlm.nih.gov/mesh/D000163Q000266	=650  12$aAcquired Immunodeficiency Syndrome$xhistory$0http://id.nlm.nih.gov/mesh/D000163Q000266
8862033	X32	650	http://id.nlm.nih.gov/mesh/D015658Q000266	=650  12$aHIV Infections$xhistory$0http://id.nlm.nih.gov/mesh/D015658Q000266
8862033	X33	650	http://id.nlm.nih.gov/mesh/D005791Q000266	=650  22$aPatient Care$xhistory$0http://id.nlm.nih.gov/mesh/D005791Q000266
8862033	X34	650	http://id.nlm.nih.gov/mesh/D010817	=650  22$aPhysician-Patient Relations$0http://id.nlm.nih.gov/mesh/D010817
8862033	X35	650	http://id.nlm.nih.gov/mesh/D049673	=650  22$aHistory, 20th Century$0http://id.nlm.nih.gov/mesh/D049673
8862033	X36	651	http://id.nlm.nih.gov/mesh/D009519	=651  \2$aNew York City$0http://id.nlm.nih.gov/mesh/D009519
8862033	X37	650	http://id.worldcat.org/fast/fst00793808	=650  \7$aAIDS (Disease)$2fast$0http://id.worldcat.org/fast/fst00793808
8862033	X38	650	http://id.worldcat.org/fast/fst00793864	=650  \7$aAIDS (Disease)$xPatients.$2fast$0http://id.worldcat.org/fast/fst00793864
8862033	X39	651	http://id.worldcat.org/fast/fst01204333	=651  \7$aNew York (State)$zNew York.$2fast$0http://id.worldcat.org/fast/fst01204333
8862033	X40	830	http://id.loc.gov/authorities/names/n2003016015	=830  \0$aCulture and politics of health care work.$0http://id.loc.gov/authorities/names/n2003016015
8862796	X40	650	http://id.worldcat.org/fast/fst00810762	=650  \7$aAntiquities, Prehistoric.$2fast$0http://id.worldcat.org/fast/fst00810762
8862796	X41	650	http://id.worldcat.org/fast/fst00813004	=650  \7$aArchaeology and history.$2fast$0http://id.worldcat.org/fast/fst00813004
8862796	X42	650	http://id.worldcat.org/fast/fst00868483	=650  \7$aColonization.$2fast$0http://id.worldcat.org/fast/fst00868483
8862796	X43	650	http://id.worldcat.org/fast/fst00885019	=650  \7$aCultural property$xProtection.$2fast$0http://id.worldcat.org/fast/fst00885019
8862796	X44	650	http://id.worldcat.org/fast/fst00902317	=650  \7$aEcotourism.$2fast$0http://id.worldcat.org/fast/fst00902317
8862796	X45	650	http://id.worldcat.org/fast/fst00917564	=650  \7$aExcavations (Archaeology)$2fast$0http://id.worldcat.org/fast/fst00917564
8862796	X46	650	http://id.worldcat.org/fast/fst01015534	=650  \7$aMegalithic monuments.$2fast$0http://id.worldcat.org/fast/fst01015534
8862796	X47	651	http://id.worldcat.org/fast/fst01930483	=651  \7$aLaos$zHinth?ang ?Utthay?an B?or?annakhad?i.$2fast$0http://id.worldcat.org/fast/fst01930483
8862796	X48	651	http://id.worldcat.org/fast/fst01339150	=651  \7$aLaos$zHouaphan (Province)$2fast$0http://id.worldcat.org/fast/fst01339150
8862796	X49	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory.$2fast$0http://id.worldcat.org/fast/fst01411628
8862796	X50	830	http://id.loc.gov/authorities/names/no2007018403	=830  \0$aPublications of the Institute of Archaeology, University College London.$pCritical perspectives on cultural heritage ;$vv. 11.$0http://id.loc.gov/authorities/names/no2007018403
